 date                            | node         | day_partition | event_time                           | authenticated | batch_id | category | consistency | keyspace_name         | operation                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | source     | table_name   | type               | username
---------------------------------+--------------+---------------+--------------------------------------+---------------+----------+----------+-------------+-----------------------+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------+--------------+--------------------+-----------
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | 1977a2a1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754147786, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | 2b5945a1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754177786, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | 3d3ae8a1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754207786, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | 4f1cb2b1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754237787, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | 60fe55b1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754267787, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | 72dfd1a1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754297787, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | 84c19bb1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754327787, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | 96a365c1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754357787, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | a884e1b1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754387787, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
 2022-11-18 00:00:00.000000+0000 | 10.166.66.48 |         21600 | ba6684b1-670d-11ed-9c07-27eea4aa13fe |     anonymous |     null |    QUERY |         ONE |                  null |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      CALL InsightsRpc.reportInsight('{"data": {"sessionId": "8ae9de14-f7b3-4333-9884-3251da4438aa", "connectedNodes": {"127.0.0.1": {"connections": 1, "inFlightQueries": [0]}}, "controlConnection": "127.0.0.1", "clientId": "f3ff8ed3-75fe-4480-84bc-2a0262329e85"}, "metadata": {"timestamp": 1668754417788, "insightType": "EVENT", "name": "driver.status", "tags": {"language": "python"}, "insightMappingId": "v1"}}') | /127.0.0.1 |         null | RPC_CALL_STATEMENT | anonymous
